Player,TWR,Number of Matches,Kills,Assists,KDA,KD,KAS,Knocks,Kills/Knocks,Damage Dealt,AR Damage,DMR Damage,SR Damage,Avg Damage Dealt,Damage Taken,Avg Damage Taken,Damage Taken (Zone),Damage Taken (Enemy),Damage Dealt/Damage Taken,Revives,Died 1st,Died 2nd,Died 3rd,Died 4th,Knocked,Revived,Headshot Kills,Longest Kill (m),Stolen Kills,Lost Kills,Grenades Picked,Grenades Dropped,Grenades Thrown,Grenades Damage,Molotovs Picked,Molotovs Dropped,Molotovs Thrown,Molotovs Damage,Smokes Picked,Smokes Dropped,Smokes Thrown,Flashes Picked,Flashes Dropped,Flashes Thrown,Swimming Distance (km),Walk Distance (km),Ride Distance (km),Time Survived,Avg Time Survived,Heals,Health Recovered,Boosts,Vehicle Destroys
StiCanPee,49,6,3,0,0.5,0.5,0.3,6,0.5,1124.9,113.7,330.3,576.8,187.5,1573.6,262.3,0,1555.6,0.7,0,1,3,1,1,7,2,0,122.8,0,0,13,0,5,104.1,1,0,0,0,12,0,6,10,1,0,0,11.8,19.5,1:34:57,0:15:49,18,953.5,18,0
SandrHeim,48,6,4,0,0.7,0.7,0.5,5,0.8,762.9,449.7,190.3,84.3,127.2,1429.8,238.3,294.4,1124.1,0.7,2,1,2,3,0,7,1,2,86.1,0,0,10,0,3,0,2,0,0,0,24,0,6,8,0,0,0,10.5,30.6,1:46:33,0:17:45,24,819,22,0
papakeiL,48,6,4,1,0.8,0.7,0.3,4,1,893.5,533.3,242.9,0,148.9,1013.1,168.9,114.2,896.9,1,1,2,2,2,0,7,1,1,32.3,0,1,14,0,5,58,9,0,2,0,26,7,1,14,0,2,0,9.4,29.4,1:26:14,0:14:22,5,403.1,19,0
colG_,47,6,1,3,0.7,0.2,0.7,2,0.5,627.4,216.5,337.9,0,104.6,1308.1,218,149.5,1041.6,0.6,0,2,0,3,1,7,2,1,57.9,0,0,23,8,5,73.1,4,0,1,0,24,4,1,13,2,0,0,13.9,21.7,1:42:18,0:17:03,16,688,16,0
Tjukken,44,6,4,2,1,0.7,0.2,3,1.3,827.6,380.7,361.4,0,137.9,1449,241.5,433.2,1006.1,0.8,2,2,1,0,3,4,1,1,58.2,0,0,19,3,4,85.4,6,0,2,0,15,0,3,8,0,2,0,14,20.1,1:42:39,0:17:06,9,839,14,0
BrokenNor,43,6,4,0,0.8,0.8,0.2,2,2,759.7,334.6,126.5,298.6,126.6,1159.7,193.3,249.2,837,0.9,0,1,2,1,1,5,1,1,348.9,1,0,6,1,1,0,0,0,0,0,16,0,2,9,0,2,0,10.2,30.1,1:36:39,0:16:06,19,639.7,15,0
fellern,41,6,2,1,0.5,0.3,0.3,2,1,601.4,169.6,332.9,98.9,100.2,1326.5,221.1,68.6,1235.5,0.5,1,4,1,1,0,8,2,1,78.4,1,1,10,0,3,0,2,0,0,0,24,0,3,6,3,0,0,12.7,23.2,1:45:35,0:17:35,21,706.5,22,0
Skaaret,40,6,1,3,0.7,0.2,0.5,2,0.5,318.6,252.9,0,65.7,53.1,802.1,133.7,10,784.2,0.4,2,3,1,2,0,6,0,0,28.7,0,1,11,0,1,0,1,0,0,0,14,0,2,7,0,0,0,7.4,15.9,1:03:18,0:10:33,5,202.1,4,0
Sveinson,39,6,1,3,0.7,0.2,0.3,1,1,446.2,221.5,139.5,0,74.4,1330.8,221.8,557.2,741.8,0.6,0,3,1,0,2,4,0,0,12.4,0,0,14,2,5,85.2,2,0,2,0,22,0,8,8,2,1,0,12.3,29.2,1:41:49,0:16:58,15,730.8,15,1
simmyy,38,3,2,3,1.7,0.7,0.7,2,1,567.8,314.9,252.9,0,189.3,871.8,290.6,0,854.9,0.7,1,1,1,1,0,5,2,1,120.4,1,1,8,0,5,0,0,0,0,0,7,0,4,4,0,1,0,7.4,16.9,1:05:26,0:21:48,7,551.8,12,1
Sardinno,36,6,1,1,0.3,0.2,0.2,2,0.5,594.9,139,379.4,0,99.2,1617.9,269.7,271.9,1276.5,0.5,1,3,1,1,1,6,1,1,8.2,0,0,17,0,6,76.5,5,1,0,0,22,2,13,8,0,0,0,15.9,22.3,1:59:46,0:19:57,19,1007.9,23,0
Stalsy,35,6,0,1,0.2,0,0.2,1,0,620,141.6,258.3,220.1,103.3,1090.3,181.7,160.2,897.1,0.7,0,2,2,1,1,5,0,0,0,0,0,14,0,3,0,2,0,0,0,12,0,2,7,0,0,0,11.8,18.1,1:31:24,0:15:14,12,490.3,6,0
MaskiN,35,6,0,1,0.2,0,0.2,1,0,576.5,338.5,52.8,185.2,96.1,1067.7,178,32,1026,0.6,1,0,2,0,4,2,0,0,0,0,0,13,0,9,0,5,0,1,0,17,0,7,5,0,2,0,12.1,15,1:37:09,0:16:11,15,467.7,24,0
Symphonize,34,6,1,1,0.3,0.2,0.2,4,0.3,449.2,349.2,100,0,74.9,1196.9,199.5,0,1186.5,0.4,0,2,0,3,1,6,1,1,25.5,0,0,5,0,2,0,1,0,0,0,14,0,2,7,1,1,0,10.5,15.2,1:16:24,0:12:44,9,586.9,7,0
BIOTHAIFULxd,30,6,0,1,0.2,0,0.2,1,0,207.8,84.2,123.6,0,34.6,1130.6,188.4,115.6,880.9,0.2,0,2,2,0,1,6,1,0,0,0,0,17,0,1,0,4,0,0,0,26,5,1,5,1,0,0,8.9,24.5,1:21:00,0:13:30,9,420.6,10,0
Its_BeastYY,25,3,1,1,0.7,0.3,0.3,0,1,242.8,65.6,116.2,0,80.9,496.7,165.6,161.4,304.4,0.8,0,1,1,0,1,2,0,0,46.3,0,0,4,0,1,0,0,0,0,0,6,0,1,2,0,0,0,4.9,10.7,0:41:35,0:13:51,2,196.7,7,0
TE_TanVuu,87,12,28,12,3.6,2.5,0.8,24,1.2,4965.6,1464.1,2594.5,61.4,413.8,3801.3,316.8,146,3444.1,1.4,1,2,3,4,2,17,7,5,436.2,5,2,65,23,25,583.8,9,0,6,0,75,20,34,52,8,5,0,15.9,51.3,4:47:53,0:23:59,39,2449.6,88,12
NAVI_Hakatory,84,12,25,8,3.3,2.5,0.8,24,1,5033.2,2240.5,2330.2,74.6,419.4,3676.9,306.4,435,3200.6,1.6,4,1,2,4,3,11,4,8,315.2,3,5,45,9,28,309,5,0,3,27.8,77,10,43,26,0,11,0,13.6,38.3,4:27:36,0:22:18,48,2564.2,44,0
FOR_Scappy,82,12,23,12,3.2,2.1,0.9,18,1.3,3066.7,1663,842.3,41.1,255.6,3580.5,298.4,896.5,2568.9,1.2,4,1,0,6,4,12,5,7,349.5,5,3,43,3,27,393.8,5,1,3,26,61,16,35,31,5,4,0,16.1,80.7,4:43:53,0:23:39,44,2430.1,47,3
DNF_Salute,81,12,19,16,3.2,1.7,0.8,20,0.9,4210.9,1596.4,2080.1,120,350.9,3402.2,283.5,517.7,2871.2,1.5,1,2,1,5,3,12,4,2,508.5,1,1,43,3,18,314.3,5,0,2,0,60,12,31,24,6,4,0.2,13.9,41,4:20:35,0:21:42,49,2231.6,50,6
DNF_Heaven,80,12,20,10,3,2,0.8,18,1.1,3405.2,1080.8,1653.1,0,283.8,2799.8,233.3,414.9,2321.7,1.5,4,2,2,3,3,11,3,5,361.1,0,1,56,14,22,533.9,5,2,1,0,54,12,28,44,8,8,0,11.8,43,4:14:35,0:21:12,34,1668.2,41,4
FOR_KISS,78,12,17,10,2.5,1.5,1,13,1.3,3029.9,1467.5,1354.7,0,252.5,3213,267.7,119.3,3013.1,1,1,4,2,1,4,10,3,5,222.9,3,2,48,4,22,204.4,7,0,0,0,71,15,47,37,17,4,0,13.6,77,4:31:05,0:22:35,43,2079.7,61,3
TE_Clories,78,12,21,8,2.6,1.9,0.8,19,1.1,3364.7,903.9,1656,0,280.4,2875.4,239.6,187.4,2610,1.3,2,0,3,6,2,12,3,2,383,4,1,39,1,24,261.4,9,0,4,0,65,12,25,29,1,8,0,16.1,54.2,4:59:25,0:24:57,22,1712.1,47,9
FS_TiGGER,76,12,18,14,2.7,1.5,0.8,17,1.1,3261.3,1608.5,911.1,139.1,271.8,3674,306.2,952.2,2606.4,1.3,3,1,5,2,4,12,4,5,394.6,2,2,40,3,25,415.9,6,0,3,0,61,9,36,39,4,20,0,11.5,41.1,3:57:30,0:19:47,57,2434,53,7
SLAM_boost1k-,75,12,14,8,1.8,1.2,0.8,14,1,3509.9,1979.1,1412.4,48.8,292.5,2729,227.4,127.2,2584.5,1.4,4,1,5,2,4,12,4,7,123.5,1,0,28,0,17,69.5,4,0,0,0,42,6,15,14,0,2,0,12.1,58.8,3:56:28,0:19:42,29,1489,55,2
QAD_Roth,75,12,18,8,2.4,1.6,0.9,18,1,2736,1474,984.1,0,228,2734.3,227.9,491.1,2231.5,1.2,2,3,3,2,3,12,4,5,197.5,1,3,38,9,12,249.8,10,0,3,0,55,11,27,24,1,6,0,10.8,64.4,4:10:36,0:20:53,28,1584.2,33,1
BGP_AKaN,75,12,18,10,2.5,1.6,0.6,24,0.8,3564.8,769.8,1697.2,0,297.1,3488.3,290.7,1296.9,2094,1.7,2,2,2,5,2,11,3,1,441.6,1,4,30,1,10,66.3,2,0,1,46,49,15,12,26,1,2,0.3,14.6,54.9,4:13:42,0:21:08,45,2358.3,54,3
FN_Rex,74,12,19,6,2.3,1.7,0.8,15,1.3,2930.5,1432.5,1084,0,244.2,2488.5,207.4,482,1903.7,1.5,3,2,1,3,4,9,2,5,230.1,2,0,27,2,12,222.4,4,0,1,0,53,6,22,32,4,9,0.4,13.5,39.5,4:05:12,0:20:26,23,1268.5,42,1
TWIS_xmpl,74,12,15,9,2.2,1.4,0.8,15,1,3411,672.7,2491.6,0,284.3,2646.8,220.6,594.6,2005.7,1.7,0,1,5,4,1,13,3,3,495,1,2,38,1,13,246.7,10,0,1,0,40,6,18,17,0,1,0,12.4,40.9,4:07:59,0:20:39,33,1491.8,23,1
GEN_F1ame,74,12,20,11,2.8,1.8,0.7,20,1,3002.8,1122.9,1030.6,42.2,250.2,3150,262.5,393,2607.1,1.2,3,0,4,2,5,12,4,5,214.1,1,1,29,4,16,83.1,9,0,4,0,41,0,24,27,4,6,0,13.3,56.9,4:35:09,0:22:55,38,1910,61,1
NAVI_SoseD,73,12,15,7,2,1.4,0.7,19,0.8,3573.3,1678,1408.2,0,297.8,2437.3,203.1,52.7,2247.7,1.6,5,4,4,1,2,12,3,3,325.6,0,0,27,1,16,427.5,6,1,2,0,46,2,29,26,3,11,0,13.8,40,4:19:37,0:21:38,21,1281.5,42,1
TWIS_BatulinS,73,12,16,7,2.1,1.5,0.9,19,0.8,2710.1,966.6,1320.2,0,225.8,4739.6,395,2693.9,2030.6,1.3,2,1,2,3,5,7,1,4,213.8,1,3,35,7,16,69.1,15,0,1,0,66,12,35,9,0,3,0,13.8,40.2,4:20:59,0:21:44,74,3593.9,43,2
SLAM_xLurex,73,12,14,10,2,1.2,0.8,14,1,3088,1871.7,922.4,0,257.3,3632.4,302.7,375.8,3155.2,1,6,3,2,4,3,20,10,1,328.9,3,2,27,2,14,43.5,3,0,2,9.1,45,2,28,17,1,0,0,13,66,4:05:11,0:20:25,51,2332.4,31,1
17_xwudd,73,12,16,10,2.2,1.3,0.8,17,0.9,3081.8,1040.7,1340,0,256.8,2444.3,203.7,0,2382.6,1.3,3,3,3,1,5,8,2,6,208,1,4,37,2,27,373,4,0,2,39,47,3,29,33,2,9,0,9.8,34.9,4:10:39,0:20:53,24,1224.2,46,2
FLC_TGLTN,72,12,14,8,1.8,1.2,0.7,13,1.1,4136.4,872.9,2704.8,0,344.7,2920.7,243.4,508.6,2383.2,1.7,4,4,0,5,3,9,0,6,505.1,2,2,40,7,18,558.8,5,0,2,0,58,6,39,17,4,2,0,11.9,55.4,4:45:50,0:23:49,42,1717.8,52,4
GEN_Orca,72,12,13,9,1.8,1.1,0.8,12,1.1,3164.7,1228.2,1099.8,137.7,263.7,3431.6,286,338.4,3026.6,1,3,4,3,2,3,14,2,3,183.6,2,2,33,2,15,125.2,8,1,0,0,44,8,26,27,4,10,0.3,13,42.8,4:14:10,0:21:10,36,2006.6,59,2
FS_Thanad0l,71,12,18,8,2.2,1.5,0.8,15,1.2,2500.9,1408.1,921.3,0,208.4,4368.9,364.1,2026,2266.5,1.1,1,2,4,4,2,13,2,6,333.1,2,2,30,0,18,108.6,8,0,3,0,53,8,17,35,8,6,0.1,15.4,49.4,3:49:45,0:19:08,69,3046.5,53,1
SLAM_Mogore,70,12,13,7,1.7,1.1,0.7,12,1.1,3471.7,1238.7,1747.4,40.6,289.3,3552.9,296.1,243,3209.1,1.1,7,2,4,3,3,15,5,1,247.4,1,1,36,2,21,102.5,10,1,6,30.6,54,8,26,25,0,4,0,12.7,58.1,4:10:34,0:20:52,54,2201.8,49,1
JDG_SpaceMan,70,12,11,11,2.2,1.1,0.8,12,0.9,3033.6,1041.7,1430.8,0,252.8,2819.7,235,221.6,2568.7,1.2,2,3,4,2,1,12,4,4,403.3,1,2,45,10,16,296.2,8,0,3,48,67,23,19,45,13,5,0,12.2,50.2,4:15:50,0:21:19,29,1669.9,52,3
GEN_Tosi,70,12,16,6,2,1.5,0.7,12,1.3,2999.5,909.5,1548,0,250,3939.5,328.3,1226,2620.7,1.1,6,2,1,5,3,11,3,5,257.1,2,0,42,4,14,171.6,4,3,0,0,40,5,14,29,7,4,0,14.7,52.9,4:28:00,0:22:20,68,2806.6,47,0
FOR_Baren,70,12,13,9,2,1.2,0.8,12,1.1,2917.1,732.5,1776.8,0,243.1,2694.8,224.6,215.1,2324.3,1.3,4,3,7,1,0,14,3,3,238.9,3,1,48,1,34,208.9,11,0,2,0,40,6,20,35,3,8,0,13.9,83.4,4:24:08,0:22:00,25,1490,62,5
JDG_Cold119,70,12,16,5,2.1,1.6,0.6,13,1.2,3173,976.8,931.4,683,264.4,2941.7,245.1,309.7,2622,1.2,3,0,3,4,3,9,2,6,213.1,2,1,52,3,29,399.2,7,0,4,48,67,2,30,28,2,15,0,12.3,43.5,4:39:24,0:23:17,38,1860.2,60,2
FaZe_vard,69,12,16,4,1.7,1.3,0.8,15,1.1,2802.6,976.5,1416.3,0,233.5,2565.1,213.8,280.8,2222.7,1.3,4,1,5,5,1,11,0,2,311.6,4,1,50,8,17,409.7,5,0,0,0,40,8,12,16,6,0,0,12.9,50.4,3:50:11,0:19:10,28,1364.2,45,0
VP_NIXZYEE,67,12,14,6,1.8,1.3,0.7,14,1,2855.3,1705.9,716,0,237.9,3179.3,264.9,414.3,2693.5,1.1,2,3,3,1,4,13,3,4,139.7,1,1,42,2,21,252.8,6,4,2,0,63,15,34,27,7,7,0.1,11.9,43.4,3:50:48,0:19:14,43,1849.3,37,2
TWIS_Perfect1ks,67,12,10,6,1.5,0.9,0.8,9,1.1,2742.3,542.1,1575,0,228.5,4599.4,383.3,2409.5,2151.1,1.3,1,5,1,2,3,11,2,4,204.2,1,0,57,18,15,109.7,7,2,1,0,57,5,26,21,7,5,0,14,33.9,3:59:52,0:19:59,62,3378.9,28,0
FS_Belmoth,66,12,16,9,2.1,1.3,0.8,14,1.1,2208.9,1048.7,827.6,0,184.1,4087.9,340.7,1826.1,2231,1,2,3,3,3,3,12,2,6,600.7,1,2,29,2,19,265.5,6,0,5,0,50,6,29,25,3,5,0,17.5,54,3:48:55,0:19:04,56,2867.3,54,1
TE_DuCkHjeUz,66,12,17,8,2.3,1.5,0.7,12,1.4,2261.6,691.5,990.8,0,188.5,3093.3,257.8,240.8,2822.7,0.8,9,1,2,2,6,8,2,5,342.1,3,0,55,10,34,315.8,8,2,5,0,99,31,56,42,4,17,0,16,56.3,4:58:37,0:24:53,34,1873.3,92,4
17_Lilghost,66,12,13,10,1.9,1.1,0.8,6,2.2,2369.1,1058.7,805.4,0,197.4,2677.1,223.1,276.6,2379.9,1,1,5,4,0,3,12,3,3,180.7,3,1,54,5,33,505.1,8,1,1,0,51,5,33,34,4,8,0,13.5,32,4:14:26,0:21:12,24,1447.1,35,0
GEN_BeaN,66,12,11,8,1.7,1,0.6,16,0.7,3039.5,1177.1,1580.5,0,253.3,3522.6,293.5,554,2904.7,1,1,4,2,2,3,14,4,3,205.2,1,3,35,8,19,181.8,5,1,0,0,29,3,14,22,0,1,0,15.3,54.6,4:11:00,0:20:55,37,2282.6,44,6
EA_Jacob,65,12,17,6,2.1,1.5,0.5,16,1.1,2690.8,824.1,1401.5,0,224.2,4164.5,347,1278.2,2865.4,0.9,1,2,2,3,4,12,5,4,272.6,2,0,42,5,17,137.5,9,4,0,0,70,9,40,32,5,6,0,12.3,67.5,4:25:57,0:22:09,47,3011.7,88,2
17_Xbei,65,12,11,9,1.8,1,0.6,11,1,2907.1,1156.4,1108.8,0,242.3,2851.2,237.6,25,2790.6,1,1,0,1,8,2,14,5,4,92.4,0,1,49,4,34,277.6,13,3,2,0,65,2,41,38,3,12,0,11.9,33,4:31:52,0:22:39,30,1701.2,51,1
DNF_Gyumin,65,12,12,9,1.9,1.1,0.8,11,1.1,2047.1,690.3,805.1,61,170.6,2385.4,198.8,120.8,2248.5,0.9,3,4,3,2,2,11,2,3,312.3,2,2,42,5,20,385,8,0,6,0,59,1,38,32,11,6,0,14.6,44.5,4:17:09,0:21:25,22,1265.4,35,3
DNF_DIEL,65,12,8,9,1.7,0.8,0.7,13,0.6,2813.5,827.8,1564.2,0,234.5,2329.7,194.1,239,1997.8,1.4,3,3,5,0,2,10,2,1,245.7,1,2,40,2,19,200.5,9,1,6,119,48,4,36,20,1,9,0,11.1,46.2,4:16:55,0:21:24,17,1277.4,38,0
QAD_CowBoi,64,12,11,9,1.8,1,0.7,13,0.8,2572.8,1348.3,1151.5,0,214.4,2906.9,242.2,423,2456.8,1,3,4,3,3,1,14,3,3,332.4,2,3,27,2,16,43,2,0,0,0,42,9,23,21,1,6,0,11.2,65.9,4:16:01,0:21:20,37,1676.9,36,0
EA_OHPONDZ,63,12,11,7,1.6,1,0.7,7,1.6,2503,1148.3,1006.9,230.8,208.6,2598.3,216.5,102.2,2389.8,1,2,2,4,3,2,10,1,4,390.3,2,0,30,2,16,117,2,0,0,0,50,11,31,22,2,3,0,13.5,73.6,4:23:44,0:21:58,29,1484.6,57,3
BGP_Seongjang,63,12,10,8,1.6,0.9,0.7,9,1.1,2474.4,390.5,1832.1,0,206.2,2658.3,221.5,364.6,2276.4,1.1,2,3,1,4,2,12,2,1,232,0,2,37,5,11,50.1,9,0,0,0,64,10,25,17,0,3,0.3,18.1,39.8,3:53:36,0:19:28,15,1334.3,49,4
PeRo_MMing,62,12,14,3,1.4,1.2,0.8,10,1.4,1879.6,992.8,598.6,0,156.6,3807,317.3,1583.7,2074.9,0.9,3,3,2,5,2,13,3,2,207.2,3,1,41,2,21,288.3,2,0,0,0,42,1,31,12,0,0,0,12.6,35.5,3:49:27,0:19:07,47,2577,43,0
FaZe_Fexx,62,12,11,8,1.6,0.9,0.7,11,1,2345.7,1026.6,1151.9,36.5,195.5,3899.4,325,1024.2,2836.2,0.8,3,1,4,3,4,14,4,4,332.3,3,3,36,0,16,82.5,7,4,0,0,53,4,25,22,9,0,0,13.2,48.8,3:52:38,0:19:23,57,2559.4,49,1
NAVI_Feyerist,61,12,10,8,1.8,1,0.6,12,0.8,2438.4,653.8,1189.5,0,203.2,3086.1,257.2,223.2,2846.9,0.9,6,4,2,2,2,12,4,3,286.2,2,1,29,8,11,132.1,9,2,3,0,31,1,12,23,0,9,0,13.3,42.2,3:59:02,0:19:55,37,2034.1,43,3
VP_Lukarux,61,12,12,4,1.3,1,0.6,18,0.7,2621.1,1094.4,1274.2,0,218.4,3527.1,293.9,1293.2,2053.5,1.3,2,5,1,6,0,13,1,5,127.6,0,3,29,1,13,263.6,1,0,0,0,52,2,32,20,0,2,0,14.5,56.4,3:38:59,0:18:14,48,2317.1,42,2
4AM_Shen,61,12,12,6,1.5,1,0.7,13,0.9,2247.3,1377.5,396.3,100,187.3,2876.7,239.7,117.6,2633.4,0.9,1,0,1,5,6,8,1,3,600.4,2,2,29,1,17,333.5,11,0,5,0,42,1,27,22,0,8,0,14.9,39.3,4:25:31,0:22:07,19,1666,52,1
PeRo_Aixleft,60,12,10,6,1.3,0.8,0.7,11,0.9,2274.3,1358.4,782.3,0,189.5,3285.6,273.8,982.2,2193.9,1,5,3,3,3,3,11,2,3,232.5,1,1,34,0,18,133.6,15,0,7,5,46,7,23,20,5,3,0,14.9,33.1,3:32:15,0:17:41,32,2065.6,47,2
FOR_OlymPuS,60,12,11,8,1.7,1,0.7,13,0.8,1928.5,535.2,686.3,0,160.7,2780.5,231.7,112.5,2506.6,0.8,5,3,2,3,3,11,3,4,179.9,0,3,36,3,18,351.5,4,1,0,0,46,3,24,25,2,4,0,12.2,76.5,4:18:16,0:21:31,26,1647.1,44,4
17_77owo,59,12,12,8,1.8,1.1,0.7,11,1.1,1808.1,747.1,752,0,150.7,2813.8,234.5,797.1,1974.7,0.9,6,4,4,2,1,11,1,3,223.9,0,2,49,2,28,299,10,0,3,0,43,4,26,24,0,10,0,12.9,38.6,4:24:18,0:22:01,27,1701.1,45,2
BGP_Gyuyeon,59,12,12,9,1.9,1.1,0.6,5,2.4,1940.7,722,1008,0,161.7,2106.7,175.6,248.6,1785.1,1.1,2,1,5,2,3,9,1,2,289.1,0,0,30,1,15,111.9,7,0,1,0,50,8,12,29,0,5,0.3,14,39.8,4:16:18,0:21:21,16,976.7,32,0
VP_Beami,59,12,10,3,1.2,0.9,0.6,7,1.4,2381.2,966.4,1303.9,35.2,198.4,7503.3,625.3,5470,2008,1.2,0,0,3,1,7,8,4,3,282.4,3,0,20,2,11,75.6,4,1,0,0,42,7,9,15,2,1,0,12.4,40.9,4:28:52,0:22:24,135,6362.3,43,0
JDG_Dec12th,59,12,15,3,1.6,1.4,0.6,12,1.3,1858,1355.1,268.7,0,154.8,2180.3,181.7,289.9,1710.3,1.1,2,5,2,1,3,9,1,4,80.3,0,0,46,13,17,184,5,1,1,0,43,3,22,26,2,17,0,12.4,46.9,4:10:36,0:20:53,23,1043.2,46,3
MRIA_gats,58,12,11,4,1.3,0.9,0.7,6,1.8,2042.6,918.7,790.3,0,170.2,3323.8,277,1010.3,2275.6,0.9,4,0,2,4,6,8,2,5,169.1,2,0,40,6,24,234.8,9,0,2,0,57,1,32,20,0,3,0,12.6,68,4:38:09,0:23:10,56,2103.5,36,4
CTG_tiantianT__T,58,12,8,9,1.4,0.7,0.8,8,1,1618.4,498.1,553.2,0,134.9,3586.2,298.8,935.9,2556.5,0.6,2,1,2,4,5,10,3,0,216.5,1,2,44,3,30,331.5,8,0,1,37.6,68,19,40,36,9,5,0,12.8,52.5,4:15:12,0:21:16,45,2354.7,50,6
CTG_WenBo,58,12,10,4,1.2,0.8,0.7,14,0.7,2024.3,928.1,459.2,0,168.7,2989.2,249.1,628.4,2287.4,0.9,3,1,3,3,5,8,1,3,80.2,1,1,42,1,19,297.3,10,0,5,66,51,6,27,28,6,4,0,12.5,51.4,4:09:17,0:20:46,30,1779.2,53,4
NAVI_ext4nz,57,12,8,7,1.4,0.7,0.7,12,0.7,1950.3,1254.2,573.7,0,162.5,3162.2,263.5,348.2,2689.6,0.7,1,3,2,3,3,13,5,3,113.1,0,2,26,0,10,55.9,6,1,0,0,37,6,21,11,4,3,0,12.5,41.8,4:11:25,0:20:57,43,1987.2,32,0
EA_Nourinz,57,12,8,7,1.4,0.7,0.6,10,0.8,2174,940.4,931,0,181.2,2554.9,212.9,71,2470.7,0.9,3,3,4,3,1,14,3,0,344.8,1,1,36,3,16,201.1,6,0,1,0,53,8,32,31,7,8,0,11.1,76,4:22:45,0:21:53,23,1324.9,34,1
MRIA_Bizzler,57,12,10,4,1.2,0.8,0.6,16,0.6,2176.8,1060.6,832.8,0,181.4,2559.2,213.3,448.9,2047.1,1.1,1,4,4,1,3,11,2,1,324.2,1,3,39,3,19,183.4,6,1,1,0,56,16,19,27,5,3,0,11.2,60.3,4:15:41,0:21:18,24,1338.9,31,0
BRU_Eaddy,56,12,10,4,1.2,0.8,0.7,10,1,1862.3,598,1149.3,0,155.2,3423.6,285.3,1323.3,2071.2,0.9,0,2,2,5,3,12,3,1,349.7,3,3,30,7,6,0,8,2,0,0,59,17,21,25,3,4,0,13.4,53.3,3:42:18,0:18:31,62,2193.6,57,1
JDG_SuZe,56,12,12,9,1.9,1.1,0.6,8,1.5,1525,468.6,864.8,0,127.1,2697.1,224.8,425.2,2161.2,0.7,1,3,2,3,3,9,1,4,194.8,1,0,26,3,10,191.6,9,2,4,0,45,1,29,17,0,5,0,10.5,47.3,4:20:41,0:21:43,32,1544,42,0
PeRo_Cui71,56,12,10,7,1.4,0.8,0.5,7,1.4,2057.1,1123.1,781.5,0,171.4,2357.8,196.5,464.4,1805.9,1.1,0,1,4,2,5,8,1,3,251.7,1,1,35,7,18,150.5,9,0,3,0,48,4,30,17,2,8,0,12.2,31.1,3:47:58,0:18:59,20,1147.8,32,1
FLC_Kickstart,55,12,6,2,0.7,0.5,0.5,9,0.7,2585.9,925.9,1576.3,0,215.5,3039.5,253.3,261.1,2713.4,1,2,2,3,2,5,11,4,1,62.7,0,1,30,2,19,19.9,2,0,1,42,44,11,26,16,0,4,0,11.7,64.5,4:33:24,0:22:47,34,1799.5,42,4
4AM_Longz,54,12,8,5,1.1,0.7,0.5,11,0.7,2178.4,637,785,0,181.5,2563.9,213.7,212.8,2315.6,0.9,1,4,2,2,3,10,1,4,276.2,3,2,29,2,16,305.4,7,2,3,48,62,8,32,27,1,6,0,10.5,39.8,4:09:38,0:20:48,24,1253.9,30,5
TL_sparkingg,54,12,6,7,1.1,0.5,0.5,10,0.6,2204,819.6,826.2,0,183.7,2537.1,211.4,389.2,2082.6,1.1,3,1,3,5,2,12,2,2,114.5,0,2,31,1,16,481.7,3,0,1,0,47,5,29,37,5,12,0,10.2,36.5,3:30:28,0:17:32,28,1217.1,31,2
EA_Lericz,54,12,7,8,1.5,0.7,0.6,9,0.8,1617.8,727.1,730.9,59.8,134.8,2729.7,227.5,332.2,2232.3,0.7,6,5,1,1,3,11,3,3,119.7,0,1,19,1,6,100,2,0,0,0,49,3,27,12,2,3,0.1,10.1,96.3,4:26:23,0:22:11,35,1593.7,33,1
SGA_Hane,54,12,7,5,1,0.6,0.6,9,0.8,1938.6,942.4,996.2,0,161.5,2061.2,171.8,128.2,1919.8,1,0,2,3,4,3,9,0,3,287.7,2,2,22,0,9,0,8,1,1,0,41,1,28,24,0,4,0,11.9,53,3:57:21,0:19:46,11,861.2,42,0
QAD_diyy,54,12,7,5,1.1,0.6,0.5,8,0.9,2062.4,757.3,1062.1,0,171.9,3058.9,254.9,922.5,2074,1,3,1,2,3,5,7,1,1,196.2,0,1,42,9,15,243,4,1,1,0,60,16,27,16,3,2,0,11.8,58.8,4:13:15,0:21:06,34,1897.1,57,2
TE_Delwyn,53,12,8,7,1.4,0.7,0.5,8,1,1847.8,528.9,1168.8,0,154,2090.2,174.2,272.6,1798.1,1,0,7,3,0,1,10,0,1,226.4,3,1,33,3,10,150.1,5,0,2,0,42,2,22,30,9,3,0,14.3,51.4,3:48:22,0:19:01,18,956.3,46,2
TL_aLOW,53,12,8,9,1.4,0.7,0.6,9,0.9,1573.2,789.1,748.5,0,131.1,3367.1,280.6,1232,1949.2,0.8,1,2,2,5,2,13,2,2,112.9,2,3,34,1,12,69,3,0,0,0,41,5,18,36,4,0,0,9.9,41.9,3:28:19,0:17:21,34,2047.1,30,0
BRU_DimasTy,53,12,6,4,0.8,0.5,0.6,9,0.7,2012.5,722.3,892.7,0,167.7,4664.5,388.7,2514.9,2113.8,1,1,3,2,2,5,9,1,2,113.6,0,3,27,6,10,221.5,12,0,1,0,30,0,19,16,4,1,0,10.8,67.2,4:09:31,0:20:47,90,3453.2,59,0
